Player,Player_ID,Opponent,Date,Start?,min,FGM,FGA,pct,3FG,3FGA,pct,FTM,FTA,pct,combo_shots_made,combo_shots_attempt,combo_shots_percent,off,def,tot,avg,pf,AST,T/O,BLK,STl,PTS,avg
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Purdue,3/5/2017,NULL,18.00,1.00,4.00,0.25,0.00,2.00,0.00,0.00,0.00,0.00,1.00,6.00,0.17,NULL,NULL,2.00,1.60,3.00,1.00,0.00,0.00,0.00,2.00,4.50
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Rutgers,3/9/2017,NULL,19.00,2.00,6.00,0.33,2.00,5.00,0.40,0.00,0.00,0.00,4.00,11.00,0.36,NULL,NULL,1.00,1.58,0.00,2.00,0.00,0.00,0.00,6.00,4.55
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Maryland,3/10/2017,NULL,13.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,2.00,2.00,1.00,NULL,NULL,0.00,1.53,0.00,0.00,2.00,0.00,1.00,3.00,4.50
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Wisconsin,3/11/2017,NULL,17.00,1.00,2.00,0.50,1.00,1.00,1.00,0.00,0.00,0.00,2.00,3.00,0.67,NULL,NULL,1.00,1.52,2.00,1.00,1.00,0.00,0.00,3.00,4.45
Nathan Taphorn,6e1aea46-edef-4450-b029-5fa73912bb00,Total,NULL,NULL,406.00,49.00,106.00,0.46,36.00,80.00,0.45,13.00,16.00,0.81,98.00,202.00,0.49,NULL,NULL,50.00,1.52,40.00,23.00,14.00,7.00,5.00,147.00,4.45
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Miss Valley St,11/11/2016,NULL,18.00,3.00,8.00,0.38,0.00,1.00,0.00,5.00,6.00,0.83,8.00,15.00,0.53,NULL,NULL,3.00,3.00,3.00,4.00,3.00,0.00,1.00,11.00,11.00
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,E Washington,11/14/2016,NULL,19.00,3.00,10.00,0.30,1.00,4.00,0.25,4.00,4.00,1.00,8.00,18.00,0.44,NULL,NULL,2.00,2.50,0.00,1.00,1.00,0.00,2.00,11.00,11.00
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Butler,11/16/2016,NULL,12.00,3.00,7.00,0.43,1.00,4.00,0.25,0.00,0.00,0.00,4.00,11.00,0.36,NULL,NULL,1.00,2.00,2.00,1.00,2.00,0.00,0.00,7.00,9.67
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Texas,11/21/2016,NULL,20.00,4.00,8.00,0.50,2.00,5.00,0.40,0.00,0.00,0.00,6.00,13.00,0.46,NULL,NULL,1.00,1.75,4.00,1.00,3.00,0.00,0.00,10.00,9.75
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Notre Dame,11/22/2016,NULL,12.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,4.00,1.00,4.00,5.00,0.80,NULL,NULL,2.00,1.80,3.00,0.00,1.00,0.00,0.00,4.00,8.60
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Bryant,11/25/2016,NULL,18.00,2.00,6.00,0.33,1.00,1.00,1.00,3.00,4.00,0.75,6.00,11.00,0.55,NULL,NULL,2.00,1.83,1.00,3.00,2.00,0.00,2.00,8.00,8.50
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Wake Forest,11/28/2016,NULL,7.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,NULL,NULL,0.00,1.57,0.00,1.00,1.00,0.00,0.00,0.00,7.29
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Depaul,12/3/2016,NULL,15.00,0.00,7.00,0.00,0.00,1.00,0.00,4.00,5.00,0.80,4.00,13.00,0.31,NULL,NULL,0.00,1.38,5.00,1.00,1.00,1.00,0.00,4.00,6.88
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,New Orleans,12/11/2016,NULL,22.00,3.00,11.00,0.27,1.00,3.00,0.33,2.00,4.00,0.50,6.00,18.00,0.33,NULL,NULL,0.00,1.22,3.00,3.00,2.00,1.00,0.00,9.00,7.11
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Chicago State,12/14/2016,NULL,9.00,0.00,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,NULL,NULL,1.00,1.20,0.00,1.00,0.00,0.00,1.00,0.00,6.40
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Dayton,12/17/2016,NULL,20.00,2.00,8.00,0.25,1.00,4.00,0.25,3.00,4.00,0.75,6.00,16.00,0.38,NULL,NULL,1.00,1.18,1.00,2.00,0.00,2.00,1.00,8.00,6.55
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,IUPUI,12/20/2016,NULL,29.00,5.00,10.00,0.50,3.00,7.00,0.43,2.00,2.00,1.00,10.00,19.00,0.53,NULL,NULL,0.00,1.08,1.00,4.00,2.00,0.00,1.00,15.00,7.25
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Houston Baptist,12/22/2016,NULL,19.00,3.00,7.00,0.43,1.00,2.00,0.50,5.00,8.00,0.63,9.00,17.00,0.53,NULL,NULL,2.00,1.15,2.00,1.00,1.00,0.00,2.00,12.00,7.62
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Penn State,12/27/2016,NULL,16.00,2.00,9.00,0.22,1.00,4.00,0.25,4.00,4.00,1.00,7.00,17.00,0.41,NULL,NULL,0.00,1.07,2.00,0.00,0.00,1.00,0.00,9.00,7.71
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Michigan State,12/30/2016,NULL,12.00,1.00,4.00,0.25,0.00,1.00,0.00,1.00,3.00,0.33,2.00,8.00,0.25,NULL,NULL,0.00,1.00,0.00,1.00,1.00,0.00,0.00,3.00,7.40
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Minnesota,1/5/2017,NULL,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.94,0.00,0.00,2.00,0.00,0.00,0.00,6.94
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Nebraska,1/8/2017,NULL,6.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,2.00,2.00,1.00,NULL,NULL,0.00,0.88,0.00,1.00,0.00,0.00,0.00,2.00,6.65
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Rutgers,1/12/2017,NULL,14.00,4.00,9.00,0.44,1.00,2.00,0.50,2.00,2.00,1.00,7.00,13.00,0.54,NULL,NULL,2.00,0.94,2.00,0.00,2.00,0.00,1.00,11.00,6.89
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Iowa,1/15/2017,NULL,16.00,3.00,5.00,0.60,1.00,2.00,0.50,0.00,0.00,0.00,4.00,7.00,0.57,NULL,NULL,2.00,1.00,3.00,1.00,2.00,0.00,1.00,7.00,6.89
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Ohio State,1/22/2017,NULL,16.00,3.00,7.00,0.43,0.00,1.00,0.00,1.00,2.00,0.50,4.00,10.00,0.40,NULL,NULL,2.00,1.05,1.00,3.00,0.00,1.00,1.00,7.00,6.90
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Nebraska,1/26/2017,NULL,17.00,4.00,10.00,0.40,1.00,4.00,0.25,1.00,2.00,0.50,6.00,16.00,0.38,NULL,NULL,0.00,1.00,4.00,1.00,1.00,0.00,0.00,10.00,7.05
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Indiana,1/29/2017,NULL,9.00,0.00,3.00,0.00,0.00,1.00,0.00,2.00,2.00,1.00,2.00,6.00,0.33,NULL,NULL,1.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,6.82
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Purdue,2/1/2017,NULL,34.00,4.00,14.00,0.29,0.00,3.00,0.00,3.00,4.00,0.75,7.00,21.00,0.33,NULL,NULL,4.00,1.13,3.00,1.00,2.00,0.00,1.00,11.00,7.00
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Illinois,2/7/2017,NULL,18.00,2.00,5.00,0.40,0.00,0.00,0.00,1.00,2.00,0.50,3.00,7.00,0.43,NULL,NULL,2.00,1.17,4.00,2.00,3.00,0.00,0.00,5.00,6.92
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Wisconsin,2/12/2017,NULL,25.00,2.00,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,3.00,0.67,NULL,NULL,1.00,1.16,2.00,1.00,0.00,0.00,1.00,4.00,6.80
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Maryland,2/15/2017,NULL,26.00,6.00,15.00,0.40,2.00,6.00,0.33,5.00,6.00,0.83,13.00,27.00,0.48,NULL,NULL,4.00,1.27,3.00,1.00,2.00,1.00,2.00,19.00,7.27
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Rutgers,2/18/2017,NULL,13.00,0.00,2.00,0.00,0.00,1.00,0.00,4.00,4.00,1.00,4.00,7.00,0.57,NULL,NULL,2.00,1.30,0.00,2.00,0.00,0.00,0.00,4.00,7.15
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Illinois,2/21/2017,NULL,25.00,4.00,14.00,0.29,1.00,3.00,0.33,0.00,0.00,0.00,5.00,17.00,0.29,NULL,NULL,0.00,1.25,4.00,0.00,2.00,0.00,0.00,9.00,7.21
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Indiana,2/25/2017,NULL,6.00,1.00,2.00,0.50,0.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.33,NULL,NULL,1.00,1.24,1.00,0.00,0.00,0.00,0.00,2.00,7.03
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Michigan,3/1/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.24,NULL,NULL,NULL,NULL,NULL,NULL,7.03
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Purdue,3/5/2017,NULL,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,NULL,NULL,1.00,1.23,1.00,0.00,0.00,0.00,0.00,0.00,6.80
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Rutgers,3/9/2017,NULL,8.00,1.00,2.00,0.50,1.00,1.00,1.00,2.00,2.00,1.00,4.00,5.00,0.80,NULL,NULL,0.00,1.19,1.00,1.00,0.00,0.00,0.00,5.00,6.74
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Maryland,3/10/2017,NULL,14.00,3.00,6.00,0.50,0.00,1.00,0.00,1.00,1.00,1.00,4.00,8.00,0.50,NULL,NULL,3.00,1.25,1.00,2.00,0.00,0.00,1.00,7.00,6.75
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Wisconsin,3/11/2017,NULL,8.00,1.00,4.00,0.25,0.00,0.00,0.00,2.00,2.00,1.00,3.00,6.00,0.50,NULL,NULL,1.00,1.24,0.00,1.00,1.00,0.00,0.00,4.00,6.67
Isiah Brown,0c25034b-847c-44f5-b0cd-6a419ddd47ce,Total,NULL,NULL,507.00,69.00,206.00,0.33,19.00,65.00,0.29,63.00,80.00,0.79,151.00,351.00,0.43,NULL,NULL,41.00,1.24,57.00,41.00,37.00,7.00,19.00,220.00,6.67
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Miss Valley St,11/11/2016,NULL,29.00,6.00,13.00,0.46,3.00,6.00,0.50,2.00,2.00,1.00,11.00,21.00,0.52,NULL,NULL,5.00,5.00,2.00,2.00,1.00,1.00,0.00,17.00,17.00
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,E Washington,11/14/2016,NULL,33.00,4.00,11.00,0.36,0.00,2.00,0.00,4.00,4.00,1.00,8.00,17.00,0.47,NULL,NULL,6.00,5.50,2.00,6.00,1.00,0.00,2.00,12.00,14.50
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Butler,11/16/2016,NULL,32.00,4.00,12.00,0.33,1.00,4.00,0.25,1.00,1.00,1.00,6.00,17.00,0.35,NULL,NULL,7.00,6.00,1.00,3.00,3.00,0.00,0.00,10.00,13.00
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Texas,11/21/2016,NULL,29.00,6.00,12.00,0.50,3.00,7.00,0.43,1.00,1.00,1.00,10.00,20.00,0.50,NULL,NULL,4.00,5.50,0.00,1.00,4.00,1.00,1.00,16.00,13.75
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Notre Dame,11/22/2016,NULL,28.00,6.00,8.00,0.75,3.00,3.00,1.00,3.00,4.00,0.75,12.00,15.00,0.80,NULL,NULL,4.00,5.20,3.00,3.00,1.00,0.00,0.00,18.00,14.60
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Bryant,11/25/2016,NULL,25.00,7.00,11.00,0.64,3.00,5.00,0.60,3.00,3.00,1.00,13.00,19.00,0.68,NULL,NULL,4.00,5.00,3.00,6.00,0.00,2.00,2.00,20.00,15.50
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Wake Forest,11/28/2016,NULL,31.00,5.00,14.00,0.36,2.00,8.00,0.25,0.00,0.00,0.00,7.00,22.00,0.32,NULL,NULL,4.00,4.86,3.00,4.00,0.00,0.00,1.00,12.00,15.00
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Depaul,12/3/2016,NULL,34.00,7.00,16.00,0.44,5.00,8.00,0.63,0.00,0.00,0.00,12.00,24.00,0.50,NULL,NULL,6.00,5.00,1.00,7.00,2.00,0.00,2.00,19.00,15.50
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,New Orleans,12/11/2016,NULL,32.00,6.00,9.00,0.67,2.00,4.00,0.50,2.00,2.00,1.00,10.00,15.00,0.67,NULL,NULL,1.00,4.56,2.00,1.00,2.00,0.00,0.00,16.00,15.56
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Chicago State,12/14/2016,NULL,31.00,6.00,12.00,0.50,1.00,5.00,0.20,0.00,1.00,0.00,7.00,18.00,0.39,NULL,NULL,6.00,4.70,4.00,4.00,1.00,1.00,1.00,13.00,15.30
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Dayton,12/17/2016,NULL,30.00,3.00,7.00,0.43,2.00,4.00,0.50,3.00,4.00,0.75,8.00,15.00,0.53,NULL,NULL,4.00,4.64,2.00,0.00,3.00,0.00,2.00,11.00,14.91
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,IUPUI,12/20/2016,NULL,27.00,4.00,11.00,0.36,0.00,3.00,0.00,3.00,3.00,1.00,7.00,17.00,0.41,NULL,NULL,0.00,4.25,3.00,3.00,0.00,0.00,0.00,11.00,14.58
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Houston Baptist,12/22/2016,NULL,35.00,7.00,22.00,0.32,2.00,10.00,0.20,3.00,3.00,1.00,12.00,35.00,0.34,NULL,NULL,5.00,4.31,1.00,1.00,1.00,0.00,1.00,19.00,14.92
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Penn State,12/27/2016,NULL,35.00,9.00,14.00,0.64,5.00,8.00,0.63,8.00,9.00,0.89,22.00,31.00,0.71,NULL,NULL,5.00,4.36,4.00,2.00,2.00,1.00,1.00,31.00,16.07
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Michigan State,12/30/2016,NULL,36.00,3.00,11.00,0.27,3.00,6.00,0.50,2.00,2.00,1.00,8.00,19.00,0.42,NULL,NULL,3.00,4.27,1.00,0.00,3.00,0.00,2.00,11.00,15.73
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Minnesota,1/5/2017,NULL,30.00,4.00,12.00,0.33,0.00,5.00,0.00,2.00,2.00,1.00,6.00,19.00,0.32,NULL,NULL,2.00,4.13,3.00,4.00,0.00,0.00,2.00,10.00,15.38
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Nebraska,1/8/2017,NULL,33.00,6.00,12.00,0.50,2.00,7.00,0.29,5.00,5.00,1.00,13.00,24.00,0.54,NULL,NULL,3.00,4.06,2.00,1.00,2.00,0.00,2.00,19.00,15.59
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Rutgers,1/12/2017,NULL,32.00,5.00,14.00,0.36,1.00,7.00,0.14,3.00,5.00,0.60,9.00,26.00,0.35,NULL,NULL,7.00,4.22,3.00,1.00,1.00,0.00,1.00,14.00,15.50
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Iowa,1/15/2017,NULL,33.00,8.00,15.00,0.53,3.00,7.00,0.43,3.00,3.00,1.00,14.00,25.00,0.56,NULL,NULL,8.00,4.42,2.00,5.00,1.00,0.00,3.00,22.00,15.84
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Ohio State,1/22/2017,NULL,35.00,7.00,14.00,0.50,3.00,9.00,0.33,4.00,6.00,0.67,14.00,29.00,0.48,NULL,NULL,2.00,4.30,3.00,0.00,1.00,0.00,1.00,21.00,16.10
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Nebraska,1/26/2017,NULL,30.00,2.00,8.00,0.25,1.00,3.00,0.33,0.00,0.00,0.00,3.00,11.00,0.27,NULL,NULL,4.00,4.29,5.00,1.00,2.00,1.00,0.00,5.00,15.57
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Indiana,1/29/2017,NULL,28.00,6.00,14.00,0.43,0.00,4.00,0.00,0.00,0.00,0.00,6.00,18.00,0.33,NULL,NULL,4.00,4.27,4.00,1.00,1.00,0.00,0.00,12.00,15.41
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Purdue,2/1/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.27,NULL,NULL,NULL,NULL,NULL,NULL,15.41
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Illinois,2/7/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.27,NULL,NULL,NULL,NULL,NULL,NULL,15.41
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Wisconsin,2/12/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.27,NULL,NULL,NULL,NULL,NULL,NULL,15.41
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Maryland,2/15/2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.27,NULL,NULL,NULL,NULL,NULL,NULL,15.41
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Rutgers,2/18/2017,NULL,24.00,2.00,8.00,0.25,1.00,6.00,0.17,1.00,2.00,0.50,4.00,16.00,0.25,NULL,NULL,1.00,4.13,4.00,4.00,1.00,0.00,0.00,6.00,15.00
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Illinois,2/21/2017,NULL,26.00,1.00,11.00,0.09,0.00,4.00,0.00,0.00,0.00,0.00,1.00,15.00,0.07,NULL,NULL,2.00,4.04,2.00,0.00,0.00,0.00,0.00,2.00,14.46
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Indiana,2/25/2017,NULL,34.00,6.00,15.00,0.40,1.00,6.00,0.17,0.00,0.00,0.00,7.00,21.00,0.33,NULL,NULL,3.00,4.00,1.00,0.00,1.00,0.00,2.00,13.00,14.40
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Michigan,3/1/2017,NULL,31.00,2.00,6.00,0.33,1.00,4.00,0.25,4.00,5.00,0.80,7.00,15.00,0.47,NULL,NULL,3.00,3.96,1.00,3.00,1.00,0.00,0.00,9.00,14.19
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Purdue,3/5/2017,NULL,26.00,3.00,11.00,0.27,2.00,6.00,0.33,0.00,0.00,0.00,5.00,17.00,0.29,NULL,NULL,4.00,3.96,3.00,1.00,2.00,1.00,1.00,8.00,13.96
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Rutgers,3/9/2017,NULL,27.00,6.00,12.00,0.50,2.00,7.00,0.29,2.00,2.00,1.00,10.00,21.00,0.48,NULL,NULL,4.00,3.96,0.00,4.00,2.00,0.00,0.00,16.00,14.04
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Maryland,3/10/2017,NULL,31.00,7.00,12.00,0.58,2.00,6.00,0.33,1.00,2.00,0.50,10.00,20.00,0.50,NULL,NULL,2.00,3.90,2.00,1.00,1.00,0.00,1.00,17.00,14.14
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Wisconsin,3/11/2017,NULL,29.00,5.00,10.00,0.50,1.00,4.00,0.25,5.00,6.00,0.83,11.00,20.00,0.55,NULL,NULL,1.00,3.80,1.00,0.00,2.00,0.00,0.00,16.00,14.20
Scottie Lindsey,dcc452c9-253d-4427-8f11-6fc89cfcd197,Total,NULL,NULL,916.00,153.00,357.00,0.43,55.00,168.00,0.33,65.00,77.00,0.84,273.00,602.00,0.45,NULL,NULL,114.00,3.80,68.00,69.00,42.00,8.00,28.00,426.00,14.20
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Miss Valley St,11/11/2016,NULL,4.00,2.00,3.00,0.67,2.00,2.00,1.00,0.00,0.00,0.00,4.00,5.00,0.80,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,E Washington,11/14/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,6.00
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Butler,11/16/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,6.00
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Texas,11/21/2016,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Notre Dame,11/22/2016,NULL,9.00,1.00,2.00,0.50,1.00,2.00,0.50,0.00,0.00,0.00,2.00,4.00,0.50,NULL,NULL,3.00,1.00,1.00,1.00,0.00,0.00,0.00,3.00,3.00
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Bryant,11/25/2016,NULL,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,NULL,NULL,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,2.25
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Wake Forest,11/28/2016,NULL,11.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,NULL,NULL,1.00,0.80,0.00,0.00,0.00,1.00,1.00,0.00,1.80
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Depaul,12/3/2016,NULL,13.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,NULL,NULL,1.00,0.83,2.00,1.00,0.00,0.00,0.00,0.00,1.50
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,New Orleans,12/11/2016,NULL,13.00,0.00,3.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,NULL,NULL,1.00,0.86,0.00,2.00,1.00,0.00,2.00,0.00,1.29
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Chicago State,12/14/2016,NULL,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,1.13
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Dayton,12/17/2016,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,1.00
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,IUPUI,12/20/2016,NULL,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.60,1.00,0.00,0.00,0.00,0.00,0.00,0.90
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Houston Baptist,12/22/2016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.60,NULL,NULL,NULL,NULL,NULL,NULL,0.90
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Penn State,12/27/2016,NULL,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.82
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Michigan State,12/30/2016,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,NULL,NULL,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.75
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Minnesota,1/5/2017,NULL,7.00,1.00,3.00,0.33,1.00,3.00,0.33,0.00,0.00,0.00,2.00,6.00,0.33,NULL,NULL,1.00,0.54,1.00,0.00,0.00,0.00,1.00,3.00,0.92
Jordan Ash,facc5bd9-2b6a-4d39-b6fe-a3f5a82d9379,Nebraska,1/8/2017,NULL,4.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,NULL,NULL,0.00,0.50,0.00,2.00,0.00,0.00,0.00,0.00,0.86
